Fecha,Apertura,Máximo,Mínimo,Cierre,Vol.,% var.
03/06/2020,"37,540.62","38,317.90","37,540.62","38,290.77",286.72M,2.22%
04/06/2020,"38,247.45","38,310.05","37,665.64","37,872.89",243.66M,-1.09%
05/06/2020,"38,226.57","39,164.28","38,220.65","38,948.08",211.57M,2.84%
08/06/2020,"39,105.39","40,030.95","38,997.59","39,954.01",224.21M,2.58%
09/06/2020,"39,795.15","39,804.16","38,902.73","39,185.66",218.35M,-1.92%
10/06/2020,"39,167.12","39,173.97","38,219.58","38,266.19",188.24M,-2.35%
11/06/2020,"37,731.99","37,803.27","36,622.10","36,827.36",201.98M,-3.76%
12/06/2020,"37,243.83","37,772.04","37,084.34","37,679.24",180.94M,2.31%
15/06/2020,"37,453.53","37,691.06","37,087.16","37,416.74",158.21M,-0.70%
16/06/2020,"37,924.52","38,193.42","37,522.20","37,894.05",183.40M,1.28%
17/06/2020,"37,980.54","38,134.88","37,820.19","37,897.24",146.23M,0.01%
18/06/2020,"37,909.37","37,909.37","37,536.63","37,632.89",145.12M,-0.70%
19/06/2020,"37,839.54","38,592.25","37,782.98","38,404.63",926.58M,2.05%
22/06/2020,"38,372.17","38,372.17","37,851.19","38,123.56",139.65M,-0.73%
23/06/2020,"38,451.01","38,643.42","38,157.62","38,217.68",157.35M,0.25%
24/06/2020,"38,011.67","38,037.37","37,738.60","37,908.38",149.76M,-0.81%
25/06/2020,"37,857.73","37,917.12","37,651.90","37,734.52",100.43M,-0.46%
26/06/2020,"37,794.67","37,794.67","37,273.51","37,431.95",111.59M,-0.80%
29/06/2020,"37,629.80","37,824.88","37,446.52","37,769.19",102.34M,0.90%
30/06/2020,"37,707.72","37,874.47","37,429.58","37,716.43",187.92M,-0.14%
01/07/2020,"37,636.23","37,935.14","37,532.28","37,619.77",168.62M,-0.26%
02/07/2020,"37,883.97","38,416.96","37,741.50","37,894.08",163.13M,0.73%
03/07/2020,"37,877.13","37,995.54","37,710.41","37,950.00",19.68M,0.15%
06/07/2020,"38,088.65","38,190.87","37,800.59","37,884.76",127.71M,-0.17%
07/07/2020,"37,843.96","38,042.71","37,696.67","37,837.39",139.89M,-0.13%
08/07/2020,"38,111.15","38,112.42","37,292.98","37,483.88",176.35M,-0.93%
09/07/2020,"37,500.19","37,500.19","36,740.43","36,795.95",133.28M,-1.84%
10/07/2020,"36,777.77","36,777.77","36,263.97","36,465.46",105.15M,-0.90%
13/07/2020,"36,602.77","36,939.69","36,321.59","36,389.39",150.41M,-0.21%
14/07/2020,"36,365.77","36,365.77","35,883.47","36,190.91",166.78M,-0.55%
15/07/2020,"36,427.84","36,717.53","36,427.84","36,590.26",194.17M,1.10%
16/07/2020,"36,517.26","36,533.56","36,193.72","36,465.67",163.89M,-0.34%
17/07/2020,"36,553.71","36,589.06","36,172.99","36,327.84",120.83M,-0.38%
20/07/2020,"36,316.60","36,398.27","36,195.63","36,323.69",104.59M,-0.01%
21/07/2020,"36,378.78","37,027.67","36,378.78","36,881.67",159.58M,1.54%
22/07/2020,"36,872.23","37,498.33","36,867.29","37,447.10",111.89M,1.53%
23/07/2020,"37,564.96","37,625.47","37,244.49","37,433.30",111.33M,-0.04%
24/07/2020,"37,454.02","37,455.84","37,045.33","37,357.46",107.84M,-0.20%
27/07/2020,"37,390.23","37,801.41","37,191.97","37,742.14",160.80M,1.03%
28/07/2020,"37,685.51","37,852.54","37,573.58","37,771.21",143.41M,0.08%
29/07/2020,"37,794.70","37,807.34","37,381.65","37,720.84",159.54M,-0.13%
30/07/2020,"37,573.48","37,636.79","36,975.78","37,136.78",101.24M,-1.55%
31/07/2020,"37,255.80","37,256.77","36,667.50","37,019.68",274.99M,-0.32%
03/08/2020,"37,359.03","37,735.87","37,196.79","37,546.72",154.91M,1.42%
04/08/2020,"37,611.64","37,746.41","37,374.36","37,466.95",181.95M,-0.21%
05/08/2020,"37,433.47","38,339.18","37,433.47","37,901.96",146.01M,1.16%
06/08/2020,"37,982.06","38,197.65","37,722.19","37,998.34",122.77M,0.25%
07/08/2020,"38,031.00","38,104.03","37,770.90","38,016.06",87.93M,0.05%
10/08/2020,"38,098.12","38,432.00","38,043.91","38,289.76",92.17M,0.72%
11/08/2020,"38,442.43","38,947.32","38,400.92","38,703.59",135.38M,1.08%
12/08/2020,"38,901.13","38,955.34","38,603.45","38,634.10",99.49M,-0.18%
13/08/2020,"38,660.29","38,758.74","38,368.56","38,615.62",103.94M,-0.05%
14/08/2020,"38,629.49","39,047.12","38,452.68","38,949.88",118.70M,0.87%
17/08/2020,"38,955.68","39,317.24","38,848.38","39,285.85",128.69M,0.86%
18/08/2020,"39,337.65","39,349.38","38,875.96","39,087.35",179.12M,-0.51%
19/08/2020,"39,078.23","39,212.40","38,945.86","39,021.92",123.91M,-0.17%
20/08/2020,"39,019.21","39,019.21","38,534.83","38,707.24",113.79M,-0.81%
21/08/2020,"38,692.80","38,692.80","38,053.63","38,095.88",95.39M,-1.58%
24/08/2020,"38,189.67","38,344.09","37,971.66","38,029.62",111.11M,-0.17%
25/08/2020,"37,883.31","38,321.32","37,803.46","38,249.90",153.50M,0.58%
26/08/2020,"38,229.45","38,231.07","37,706.19","37,753.04",152.14M,-1.30%
27/08/2020,"37,844.04","37,917.14","37,453.60","37,647.19",122.96M,-0.28%
28/08/2020,"37,590.68","37,905.43","37,555.98","37,794.25",95.35M,0.39%
31/08/2020,"37,773.28","37,805.24","36,788.67","36,840.73",399.82M,-2.52%
01/09/2020,"36,893.82","37,532.96","36,744.78","37,487.99",187.15M,1.76%
02/09/2020,"37,656.04","37,656.04","36,973.76","37,053.77",147.05M,-1.16%
03/09/2020,"36,984.44","37,007.75","36,384.69","36,429.66",157.14M,-1.68%
04/09/2020,"36,366.55","36,576.82","35,853.58","36,448.50",136.69M,0.05%
07/09/2020,"36,492.20","36,725.31","36,466.45","36,637.45",14.43M,0.52%
08/09/2020,"36,597.53","36,597.55","35,748.04","36,071.43",124.20M,-1.54%
09/09/2020,"36,115.24","36,405.38","35,915.42","36,157.96",138.26M,0.24%
10/09/2020,"36,173.24","36,372.97","35,908.99","36,180.74",174.19M,0.06%
11/09/2020,"36,258.07","36,390.02","36,110.65","36,334.89",280.23M,0.43%
14/09/2020,"36,780.44","37,030.82","36,595.12","36,881.99",150.02M,1.51%
15/09/2020,"36,983.20","37,032.33","36,691.87","36,729.15",184.60M,-0.41%
17/09/2020,"36,628.18","36,628.18","36,052.39","36,130.92",232.99M,-1.63%
18/09/2020,"36,255.88","36,275.15","35,972.03","36,017.35",486.91M,-0.31%
21/09/2020,"35,978.36","35,978.36","35,354.03","35,517.77",110.14M,-1.39%
22/09/2020,"35,537.43","35,918.02","35,428.86","35,853.58",126.61M,0.95%
23/09/2020,"35,981.99","36,119.32","35,669.50","35,829.58",135.75M,-0.07%
24/09/2020,"35,780.33","36,425.74","35,772.02","36,217.49",190.70M,1.08%
25/09/2020,"36,280.01","36,626.64","35,910.97","36,583.71",184.84M,1.01%
28/09/2020,"36,904.89","37,329.58","36,825.35","37,231.50",204.80M,1.77%
29/09/2020,"37,268.02","37,268.02","36,973.20","37,134.92",134.15M,-0.26%
30/09/2020,"37,145.91","37,688.51","37,098.34","37,458.69",198.61M,0.87%
01/10/2020,"37,435.73","37,440.34","36,582.11","36,626.11",123.60M,-2.22%
02/10/2020,"36,434.61","36,716.17","36,313.74","36,642.38",115.54M,0.04%
05/10/2020,"36,728.77","36,952.00","36,631.62","36,740.33",131.83M,0.27%
06/10/2020,"36,777.28","37,103.97","36,684.45","36,947.87",102.73M,0.56%
07/10/2020,"37,077.64","37,457.78","36,993.08","37,418.79",122.45M,1.27%
08/10/2020,"37,440.66","38,446.44","37,380.15","38,404.05",175.75M,2.63%
09/10/2020,"38,369.28","38,718.43","38,162.07","38,494.40",59.37M,0.24%
12/10/2020,"38,574.89","38,670.00","38,287.45","38,342.09",165.64M,-0.40%
13/10/2020,"38,298.84","38,315.94","38,087.00","38,131.78",119.51M,-0.55%
14/10/2020,"38,139.98","38,271.52","37,915.33","38,025.72",175.34M,-0.28%
15/10/2020,"37,893.85","38,111.95","37,656.48","38,059.23",161.15M,0.09%
16/10/2020,"38,030.81","38,292.18","37,834.00","37,876.49",145.70M,-0.48%
19/10/2020,"37,891.93","37,993.83","37,557.54","37,685.74",123.40M,-0.50%
20/10/2020,"37,726.46","38,303.19","37,694.19","38,201.81",169.74M,1.37%
21/10/2020,"38,366.05","38,830.60","38,281.81","38,669.25",226.03M,1.22%
22/10/2020,"38,693.15","38,755.82","38,392.48","38,652.19",218.16M,-0.04%
23/10/2020,"38,728.77","38,989.03","38,559.43","38,707.72",135.92M,0.14%
26/10/2020,"38,718.84","38,718.84","38,125.30","38,245.86",88.90M,-1.19%
27/10/2020,"38,208.79","38,244.31","37,923.63","38,001.31",153.21M,-0.64%
28/10/2020,"37,811.91","37,871.54","36,984.28","37,393.71",166.81M,-1.60%
29/10/2020,"37,404.69","37,409.39","36,706.33","36,801.37",124.24M,-1.58%
30/10/2020,"36,691.01","37,062.77","36,662.12","36,987.86",266.46M,0.51%
03/11/2020,"37,123.17","37,632.03","36,885.81","37,466.09",168.99M,1.29%
04/11/2020,"37,582.15","37,920.84","37,408.50","37,475.76",116.32M,0.03%
05/11/2020,"37,621.78","38,426.33","37,503.48","38,399.07",175.33M,2.46%
06/11/2020,"38,401.60","38,734.66","38,356.13","38,530.50",160.75M,0.34%
09/11/2020,"39,085.67","40,228.73","39,085.67","39,652.52",261.91M,2.91%
10/11/2020,"39,731.88","40,499.33","39,705.18","40,404.58",248.71M,1.90%
11/11/2020,"40,502.16","40,980.29","40,502.16","40,858.95",218.30M,1.12%
12/11/2020,"40,780.08","40,927.69","40,241.44","40,335.95",133.96M,-1.28%
13/11/2020,"40,464.64","40,848.77","40,179.48","40,791.81",130.01M,1.13%
17/11/2020,"40,944.30","42,027.38","40,944.30","41,948.79",283.57M,2.84%
18/11/2020,"42,040.81","42,661.50","41,744.06","42,252.61",212.90M,0.72%
19/11/2020,"42,235.78","42,235.78","41,607.87","41,868.82",199.71M,-0.91%
20/11/2020,"41,934.13","42,153.14","41,775.99","41,905.06",119.93M,0.09%
23/11/2020,"41,978.63","42,391.73","41,871.66","42,267.20",124.78M,0.86%
24/11/2020,"42,386.60","42,918.47","42,347.45","42,736.48",220.16M,1.11%
25/11/2020,"42,755.07","42,755.07","42,157.88","42,200.59",165.26M,-1.25%
26/11/2020,"42,121.62","42,493.46","41,904.33","42,412.47",102.06M,0.50%
27/11/2020,"42,527.34","42,546.47","41,594.81","41,674.30",91.40M,-1.74%
30/11/2020,"41,693.81","41,846.83","41,439.36","41,778.87",800.22M,0.25%
01/12/2020,"41,987.43","43,204.10","41,902.77","42,895.63",224.47M,2.67%
02/12/2020,"43,010.48","43,730.96","42,956.73","43,674.83",174.29M,1.82%
03/12/2020,"43,512.27","44,013.11","43,477.66","43,934.21",175.44M,0.59%
04/12/2020,"44,060.31","44,606.31","43,586.42","43,646.03",181.38M,-0.66%
07/12/2020,"43,695.89","43,745.18","43,058.45","43,255.25",138.35M,-0.90%
08/12/2020,"43,221.65","43,625.96","42,890.95","43,098.64",195.81M,-0.36%
09/12/2020,"43,134.95","43,160.42","42,651.59","42,736.96",150.24M,-0.84%
10/12/2020,"42,931.81","43,686.73","42,853.75","43,518.71",179.64M,1.83%
11/12/2020,"43,576.03","43,793.17","43,256.47","43,612.31",184.98M,0.22%
14/12/2020,"43,735.64","43,806.83","43,243.52","43,569.84",233.29M,-0.10%
15/12/2020,"43,619.98","44,020.74","43,496.06","43,543.35",214.80M,-0.06%
16/12/2020,"43,618.35","43,917.85","43,583.83","43,790.42",287.00M,0.57%
17/12/2020,"43,798.06","44,581.23","43,761.57","44,326.05",313.83M,1.22%
18/12/2020,"44,428.35","44,741.24","43,343.92","43,873.81",666.08M,-1.02%
21/12/2020,"43,587.59","43,660.28","43,136.42","43,246.24",126.32M,-1.43%
22/12/2020,"43,317.30","43,373.84","42,576.42","42,601.71",100.17M,-1.49%
23/12/2020,"42,687.26","43,697.38","42,620.33","43,597.30",119.04M,2.34%
24/12/2020,"43,628.84","43,643.07","43,304.27","43,372.20",45.21M,-0.52%
28/12/2020,"43,509.00","43,958.60","43,509.00","43,883.41",55.45M,1.18%
29/12/2020,"43,917.19","44,739.99","43,870.36","44,693.99",95.88M,1.85%
30/12/2020,"44,792.05","45,364.57","44,573.67","44,693.96",82.86M,0.00%
31/12/2020,"44,642.29","44,650.92","44,016.59","44,066.88",55.37M,-1.40%
04/01/2021,"44,200.04","45,299.01","44,186.96","44,703.00",87.07M,1.44%
05/01/2021,"44,751.77","44,947.54","44,485.67","44,908.12",164.42M,0.46%
06/01/2021,"45,204.56","46,251.05","45,158.98","45,587.16",240.34M,1.51%
07/01/2021,"45,877.45","46,271.99","45,797.30","46,188.66",221.13M,1.32%
08/01/2021,"46,236.57","46,925.06","46,179.25","46,729.30",346.66M,1.17%
11/01/2021,"46,661.83","46,664.66","46,038.40","46,395.32",180.06M,-0.71%
12/01/2021,"46,448.72","46,658.55","45,854.86","45,951.77",201.07M,-0.96%
13/01/2021,"46,048.01","46,085.53","45,491.76","45,740.15",180.42M,-0.46%
14/01/2021,"45,821.24","46,251.39","45,609.34","46,070.91",194.12M,0.72%
15/01/2021,"46,093.99","46,093.99","45,686.25","45,892.28",153.12M,-0.39%
18/01/2021,"45,878.38","46,532.16","45,878.36","46,458.02",49.42M,1.23%
19/01/2021,"46,581.96","46,599.62","45,415.33","45,495.41",211.31M,-2.07%
20/01/2021,"45,726.99","45,726.99","44,875.26","45,125.71",222.46M,-0.81%
21/01/2021,"45,330.99","45,428.71","44,727.32","44,810.21",204.10M,-0.70%
22/01/2021,"44,756.63","44,811.69","44,119.58","44,683.55",153.35M,-0.28%
25/01/2021,"44,850.13","45,203.79","44,028.85","45,126.51",168.99M,0.99%
26/01/2021,"45,066.40","45,114.38","44,483.90","45,053.56",224.49M,-0.16%
27/01/2021,"44,733.82","44,759.71","43,922.99","44,262.01",247.13M,-1.76%
28/01/2021,"44,365.29","44,578.61","43,914.89","44,280.73",192.07M,0.04%
29/01/2021,"44,122.60","44,211.37","42,900.96","42,985.73",401.82M,-2.92%
02/02/2021,"43,152.31","44,435.69","43,152.31","43,848.92",378.55M,2.01%
03/02/2021,"43,954.71","44,122.22","43,521.27","43,957.07",818.16M,0.25%
04/02/2021,"44,012.79","44,334.95","43,936.19","44,167.58",233.34M,0.48%
05/02/2021,"44,239.13","44,636.82","44,081.71","44,145.70",124.37M,-0.05%
08/02/2021,"44,199.38","44,440.73","44,015.70","44,197.51",167.09M,0.12%
09/02/2021,"44,225.26","45,103.31","44,214.54","45,020.96",176.81M,1.86%
10/02/2021,"45,180.67","45,235.53","44,651.88","44,718.23",155.71M,-0.67%
11/02/2021,"44,750.23","45,074.47","43,968.87","44,060.09",182.01M,-1.47%
12/02/2021,"44,088.50","44,239.79","43,923.87","44,202.52",119.78M,0.32%
15/02/2021,"44,228.11","44,303.97","44,073.48","44,157.49",18.28M,-0.10%
16/02/2021,"44,325.32","44,836.86","44,325.32","44,698.59",140.77M,1.23%
17/02/2021,"44,667.05","45,175.32","44,533.47","45,061.95",217.83M,0.81%
18/02/2021,"44,968.18","44,991.22","44,430.96","44,507.95",272.23M,-1.23%
19/02/2021,"44,686.79","45,116.11","44,633.39","44,900.08",172.85M,0.88%
22/02/2021,"44,988.40","45,233.32","44,743.36","44,946.60",243.61M,0.10%
23/02/2021,"44,794.80","45,599.01","44,397.00","45,268.33",196.67M,0.72%
24/02/2021,"45,278.05","45,445.57","44,972.20","45,151.38",200.39M,-0.26%
25/02/2021,"45,306.39","45,738.15","44,232.42","44,310.27",270.06M,-1.86%
26/02/2021,"44,305.20","44,670.68","44,089.32","44,592.91",396.11M,0.64%
01/03/2021,"44,787.66","45,243.34","44,614.68","44,784.58",150.72M,0.43%
02/03/2021,"44,766.78","45,818.95","44,750.85","45,682.19",178.03M,2.00%
03/03/2021,"45,873.71","46,480.73","45,706.94","46,377.47",225.89M,1.52%
04/03/2021,"46,366.49","46,689.46","45,932.82","46,004.19",228.83M,-0.80%
05/03/2021,"46,265.85","46,708.78","45,994.44","46,342.54",207.37M,0.74%
08/03/2021,"46,365.95","47,297.33","46,295.53","47,075.41",211.29M,1.58%
09/03/2021,"47,169.80","47,396.34","46,904.85","47,103.60",216.28M,0.06%
10/03/2021,"47,169.71","47,619.16","46,943.20","47,549.67",168.62M,0.95%
11/03/2021,"47,567.18","47,900.42","47,543.86","47,673.82",166.64M,0.26%
12/03/2021,"47,574.50","47,987.23","47,478.43","47,769.87",168.35M,0.20%
16/03/2021,"47,778.71","48,251.73","47,427.71","48,203.95",215.22M,0.91%
17/03/2021,"48,204.03","48,314.24","47,627.41","47,679.49",143.15M,-1.09%
18/03/2021,"47,799.15","47,928.70","47,535.92","47,572.39",131.59M,-0.22%
19/03/2021,"47,422.25","47,654.13","46,932.67","47,028.04",704.66M,-1.14%
22/03/2021,"47,123.11","47,567.62","47,009.60","47,225.44",122.86M,0.42%
23/03/2021,"47,309.24","47,309.24","46,603.52","46,659.18",151.28M,-1.20%
24/03/2021,"46,755.87","46,928.46","46,559.37","46,703.14",148.71M,0.09%
25/03/2021,"46,524.56","47,062.64","46,372.90","47,012.37",178.24M,0.66%
26/03/2021,"47,354.22","47,490.08","46,628.02","47,379.19",149.91M,0.78%
29/03/2021,"47,430.78","47,790.12","47,141.57","47,747.36",161.96M,0.78%
30/03/2021,"47,736.99","47,936.57","47,327.23","47,905.00",141.89M,0.33%
31/03/2021,"47,838.29","47,865.05","47,030.76","47,246.26",258.74M,-1.38%
05/04/2021,"47,575.61","48,335.52","47,487.52","48,245.85",120.25M,2.12%
06/04/2021,"48,238.67","48,238.67","47,876.09","47,985.43",106.73M,-0.54%
07/04/2021,"47,571.55","48,053.16","47,478.62","47,897.84",166.00M,-0.18%
08/04/2021,"47,853.56","48,315.32","47,756.98","48,188.15",148.44M,0.61%
09/04/2021,"48,185.08","48,253.12","47,588.93","47,627.67",138.00M,-1.16%
12/04/2021,"47,576.32","47,754.52","47,253.46","47,352.18",116.56M,-0.58%
13/04/2021,"47,356.84","47,544.19","47,138.34","47,503.71",171.06M,0.32%
14/04/2021,"47,949.15","48,380.75","47,848.66","48,329.84",148.20M,1.74%
15/04/2021,"48,322.98","48,685.44","48,195.31","48,514.10",160.70M,0.38%
16/04/2021,"48,513.34","48,947.19","48,412.44","48,726.98",129.97M,0.44%
19/04/2021,"48,712.02","48,759.76","48,029.71","48,072.62",114.20M,-1.34%
20/04/2021,"48,073.44","48,559.17","47,877.71","48,528.97",150.16M,0.95%
21/04/2021,"48,476.61","49,021.63","48,476.61","48,867.62",144.62M,0.70%
22/04/2021,"48,961.05","49,161.19","48,663.53","49,092.31",187.48M,0.46%
23/04/2021,"49,087.04","49,226.26","48,760.21","49,091.09",155.93M,0.00%
26/04/2021,"49,188.00","49,313.32","48,862.42","48,923.93",125.39M,-0.34%
27/04/2021,"49,115.08","49,399.62","48,744.87","48,812.17",157.37M,-0.23%
28/04/2021,"48,840.92","48,988.18","48,432.57","48,487.94",115.92M,-0.66%
29/04/2021,"48,799.87","49,364.38","48,714.07","48,897.79",171.03M,0.85%
30/04/2021,"48,671.27","48,911.90","47,924.10","48,009.72",238.31M,-1.82%
03/05/2021,"48,191.68","48,585.49","48,191.68","48,498.64",91.97M,1.02%
04/05/2021,"48,498.72","48,528.39","48,089.57","48,328.20",141.95M,-0.35%
05/05/2021,"48,366.27","48,723.80","48,341.37","48,399.80",114.07M,0.15%
06/05/2021,"48,570.64","49,006.27","48,456.38","48,934.91",241.87M,1.11%
07/05/2021,"48,988.67","49,440.88","48,894.83","49,249.02",123.99M,0.64%
10/05/2021,"49,295.96","50,124.60","49,295.96","49,867.15",118.90M,1.26%
11/05/2021,"49,542.78","49,704.62","49,226.23","49,655.29",118.78M,-0.42%
12/05/2021,"49,675.58","49,675.58","48,707.58","48,748.41",122.38M,-1.83%
13/05/2021,"48,906.10","49,179.10","48,704.24","48,829.31",123.51M,0.17%
14/05/2021,"48,829.59","49,365.62","48,829.59","49,219.26",91.08M,0.80%
17/05/2021,"49,223.36","49,401.57","49,049.83","49,371.98",107.67M,0.31%
18/05/2021,"49,500.19","49,973.83","49,486.91","49,789.31",150.17M,0.85%
19/05/2021,"49,563.59","49,563.59","48,906.32","49,382.25",141.40M,-0.82%
20/05/2021,"49,604.97","49,980.46","49,160.06","49,907.36",281.43M,1.06%
21/05/2021,"49,975.96","49,997.82","49,376.53","49,778.81",89.46M,-0.26%
24/05/2021,"49,847.30","49,853.77","49,352.07","49,457.93",70.69M,-0.64%
25/05/2021,"49,450.20","49,515.17","48,781.83","48,826.95",113.00M,-1.28%
26/05/2021,"48,931.69","49,254.61","48,907.68","49,103.50",142.78M,0.57%
27/05/2021,"49,188.02","49,727.80","49,148.06","49,627.95",487.95M,1.07%
28/05/2021,"49,784.99","50,111.66","49,411.04","50,040.74",125.68M,0.83%
31/05/2021,"50,023.39","51,066.86","49,952.80","50,885.95",56.30M,1.69%
01/06/2021,"50,943.24","51,037.42","50,603.26","50,722.35",155.84M,-0.32%
02/06/2021,"50,762.46","51,077.29","50,666.96","50,749.64",166.56M,0.05%
03/06/2021,"50,716.02","50,768.30","50,249.11","50,628.77",150.54M,-0.24%
04/06/2021,"50,629.32","50,683.46","50,222.91","50,484.35",115.11M,-0.29%
07/06/2021,"50,500.96","51,705.23","50,493.74","51,427.64",155.90M,1.87%
08/06/2021,"51,391.52","51,391.52","50,703.96","50,865.21",144.82M,-1.09%
09/06/2021,"50,853.20","50,975.58","50,670.32","50,924.74",74.21M,0.12%
10/06/2021,"50,938.64","51,194.84","50,782.62","50,886.33",97.69M,-0.08%
11/06/2021,"51,052.90","51,434.75","50,948.89","51,286.46",105.55M,0.79%
14/06/2021,"51,293.62","51,322.62","50,982.52","51,029.54",84.79M,-0.50%
15/06/2021,"51,092.74","51,097.20","50,807.59","50,908.18",145.22M,-0.24%
16/06/2021,"50,944.13","50,951.77","50,419.10","50,579.10",143.16M,-0.65%
17/06/2021,"50,599.94","50,952.32","49,995.08","50,202.80",178.43M,-0.74%
18/06/2021,"50,121.09","50,522.11","49,848.05","50,319.57",420.63M,0.23%
21/06/2021,"50,320.13","50,447.32","50,107.06","50,315.69",89.26M,-0.01%
22/06/2021,"50,391.18","50,437.75","49,832.11","50,129.88",99.97M,-0.37%
23/06/2021,"50,164.08","50,531.76","50,044.39","50,170.78",141.14M,0.08%
24/06/2021,"50,316.67","50,682.13","50,040.74","50,558.32",162.84M,0.77%
25/06/2021,"50,496.86","50,690.12","50,434.54","50,549.86",116.88M,-0.02%
28/06/2021,"50,568.34","50,677.57","50,103.75","50,351.21",86.50M,-0.39%
29/06/2021,"50,326.00","50,444.62","50,156.13","50,337.36",154.95M,-0.03%
30/06/2021,"50,350.65","50,469.99","50,020.23","50,289.75",147.10M,-0.09%
01/07/2021,"50,244.02","50,541.85","50,118.81","50,376.89",108.64M,0.17%
02/07/2021,"50,351.27","50,360.46","50,162.72","50,223.01",88.29M,-0.31%
05/07/2021,"50,239.28","50,609.40","50,239.28","50,552.80",20.04M,0.66%
06/07/2021,"50,598.76","50,598.76","49,643.96","50,048.89",121.86M,-1.00%
07/07/2021,"50,129.01","50,219.46","49,757.94","50,052.91",124.80M,0.01%
08/07/2021,"49,791.51","49,791.51","49,355.13","49,570.87",144.31M,-0.96%
09/07/2021,"49,524.89","49,994.50","49,524.89","49,768.35",81.98M,0.40%
12/07/2021,"49,743.45","49,878.44","49,516.40","49,789.12",76.65M,0.04%
13/07/2021,"49,848.76","49,892.27","49,074.73","49,274.97",91.26M,-1.03%
14/07/2021,"49,424.11","49,520.42","49,177.01","49,435.88",164.55M,0.33%
15/07/2021,"49,527.18","50,429.90","49,494.90","50,274.85",131.90M,1.70%
16/07/2021,"50,226.67","50,243.80","49,780.32","50,148.13",102.48M,-0.25%
19/07/2021,"49,960.78","49,960.78","48,598.09","49,096.47",132.90M,-2.10%
20/07/2021,"49,208.44","49,546.30","49,136.65","49,256.97",96.87M,0.33%
21/07/2021,"49,249.50","50,113.99","49,249.50","50,035.17",93.42M,1.58%
22/07/2021,"50,081.46","50,340.15","49,861.69","50,240.51",108.11M,0.41%
23/07/2021,"50,324.57","50,397.11","50,098.56","50,268.45",59.07M,0.06%
26/07/2021,"50,317.57","51,140.35","50,290.84","50,897.79",104.72M,1.25%
27/07/2021,"50,926.17","51,041.12","50,606.13","50,910.53",144.96M,0.03%
28/07/2021,"50,949.97","51,366.97","50,890.45","51,344.11",118.64M,0.85%
29/07/2021,"51,393.26","51,856.68","51,282.66","51,634.60",176.42M,0.57%
30/07/2021,"51,516.66","51,516.66","50,783.45","50,868.32",195.83M,-1.48%
02/08/2021,"50,983.80","51,306.35","50,795.90","50,869.48",121.95M,0.00%
03/08/2021,"50,872.26","51,695.23","50,669.77","51,633.91",175.70M,1.50%
04/08/2021,"51,611.28","51,612.53","50,982.29","51,195.43",128.72M,-0.85%
05/08/2021,"51,224.17","51,441.55","50,977.63","51,134.93",126.83M,-0.12%
06/08/2021,"51,028.76","51,392.71","51,018.84","51,113.85",118.83M,-0.04%
09/08/2021,"51,085.95","51,131.20","50,806.24","50,900.46",117.86M,-0.42%
10/08/2021,"50,988.27","51,263.49","50,817.79","51,114.16",109.66M,0.42%
11/08/2021,"51,192.91","51,399.80","51,068.03","51,311.60",122.16M,0.39%
12/08/2021,"51,292.84","51,293.05","51,000.12","51,049.69",126.61M,-0.51%
13/08/2021,"51,103.57","51,529.07","51,022.77","51,490.94",100.73M,0.86%
16/08/2021,"51,380.05","51,563.67","51,094.73","51,384.91",88.69M,-0.21%
17/08/2021,"51,413.63","51,634.48","51,177.56","51,576.58",208.41M,0.37%
18/08/2021,"51,592.38","52,082.54","51,350.17","51,986.08",194.61M,0.79%
19/08/2021,"51,809.99","51,809.99","50,776.99","51,099.36",155.08M,-1.71%
20/08/2021,"51,256.25","51,593.34","50,985.80","51,414.32",127.16M,0.62%
23/08/2021,"51,429.90","52,227.91","51,429.90","52,054.64",112.28M,1.25%
24/08/2021,"52,022.73","52,360.99","51,895.28","51,985.00",136.48M,-0.13%
25/08/2021,"52,193.72","52,381.39","51,946.51","52,345.39",123.77M,0.69%
26/08/2021,"52,284.26","52,420.06","51,944.50","52,290.69",154.05M,-0.10%
27/08/2021,"52,492.13","52,492.13","52,188.92","52,425.64",124.32M,0.26%
30/08/2021,"52,431.05","52,680.50","52,127.32","52,602.07",107.08M,0.34%
31/08/2021,"52,631.33","53,375.89","52,618.47","53,304.74",329.11M,1.34%
01/09/2021,"53,400.27","53,400.27","52,131.20","52,215.54",147.26M,-2.04%
02/09/2021,"52,196.98","52,261.41","51,939.15","52,087.47",115.08M,-0.25%
03/09/2021,"52,172.94","52,205.95","51,738.85","51,835.09",97.44M,-0.48%
06/09/2021,"51,829.95","52,367.52","51,769.53","52,283.11",20.47M,0.86%
07/09/2021,"52,289.73","52,289.81","51,791.64","51,950.45",115.54M,-0.64%
08/09/2021,"51,865.48","51,865.48","51,378.67","51,469.72",131.63M,-0.93%
09/09/2021,"51,461.26","51,508.73","51,193.67","51,395.06",132.67M,-0.15%
10/09/2021,"51,511.20","51,786.72","51,441.00","51,521.80",100.82M,0.25%
13/09/2021,"51,556.83","52,047.35","51,428.82","51,496.71",108.93M,-0.05%
14/09/2021,"51,507.76","51,951.76","51,297.20","51,815.17",166.22M,0.62%
15/09/2021,"51,793.58","52,238.50","51,782.90","52,192.33",174.57M,0.73%
17/09/2021,"52,195.21","52,195.21","51,266.34","51,307.71",598.58M,-1.69%
