Fecha,Apertura,Maximo,Minimo,Cierre,Aj_Cierre,Volumen,Variacion,Yahoo_EQ_Investing
16/11/2016,45039.07813,45406.21094,44788.12891,44901.57031,44901.57031,363921900,-0.0027,si
17/11/2016,44901.67188,45315.10938,44843.55859,44919.69141,44919.69141,251604800,0.0004,si
18/11/2016,44921.03906,44940.89063,43998.98047,44364.17188,44364.17188,290536200,-0.0124,si
22/11/2016,44367.05078,44966.62109,44367.05078,44838.76172,44838.76172,220572200,0.0114,si
23/11/2016,44874.48828,45197.32031,44555.80078,45184.07813,45184.07813,238095600,0.007,si
24/11/2016,45250.39844,45421.75,45201.57031,45265.89844,45265.89844,43678400,0.0018,si
25/11/2016,45268.39063,45509.94141,45107.32813,45357.85156,45357.85156,118200300,0.002,si
28/11/2016,45360.07031,45514.12891,45127.71094,45470.60938,45470.60938,176602800,0.0025,si
29/11/2016,45480.96875,45504.71094,45268.87891,45372.19141,45372.19141,209025300,-0.0022,si
30/11/2016,45373.53125,45654.53125,45027.07031,45315.96094,45315.96094,617292700,-0.0012,si
01/12/2016,45314.03906,45567.44141,44865.98047,44884.85938,44884.85938,238173300,-0.0095,si
02/12/2016,44885.75,45018.28125,44471.83984,44555.26172,44555.26172,208623900,-0.0073,si
05/12/2016,44555.26172,45085.28125,44555.26172,44937.30078,44937.30078,245242600,0.0086,si
06/12/2016,44938.10156,45153.05859,44850.87109,45103.21875,45103.21875,253429500,0.0037,si
07/12/2016,45116.35156,45644.42969,45111.85938,45609.89844,45609.89844,210228800,0.0112,si
08/12/2016,45611.05078,46365.67188,45532.41016,46360.23047,46360.23047,219310900,0.0165,si
09/12/2016,46359.12109,46955.51172,46166.78906,46913.46875,46913.46875,242023400,0.0119,si
13/12/2016,46916.19141,47241.12891,46370.03125,46870.23828,46870.23828,256757500,-0.0009,si
14/12/2016,46870.64063,46901.53125,45962.66016,46220.53906,46220.53906,246953200,-0.0139,si
15/12/2016,46220.23828,46235.17969,45863.96875,45871.96094,45871.96094,200804200,-0.0075,si
16/12/2016,45871.76953,45937.10938,45099.73047,45121.39063,45121.39063,377753600,-0.0164,si
19/12/2016,45121.19141,45265.78125,44875.67969,44895.28906,44895.28906,134561800,-0.005,si
20/12/2016,44894.69141,45266.42188,44761.96875,44930.26953,44930.26953,194329900,0.0008,si
21/12/2016,44936.78906,45110.80859,44817.30078,44983.03125,44983.03125,138917900,0.0012,si
22/12/2016,44982.42969,45041.42188,44568.26953,45008.07813,45008.07813,130553400,0.0006,si
23/12/2016,45016.64844,45263.23047,44922.28125,45173.53906,45173.53906,62035500,0.0037,si
26/12/2016,45219.35156,45219.35156,44862.44922,44989.57813,44989.57813,11005500,-0.0041,si
27/12/2016,44989.57813,45329.26172,44938.73828,45299.67188,45299.67188,88289700,0.0069,si
28/12/2016,45301.19922,45619.83984,45257.71875,45563.17969,45563.17969,85768300,0.0058,si
29/12/2016,45564.51953,46025.64844,45549.39063,45909.30859,45909.30859,95022800,0.0076,si
30/12/2016,45910.44141,45986.28906,45374.41016,45642.89844,45642.89844,81280000,-0.0058,si
02/01/2017,45642.80078,45792.46094,45593.26172,45695.10156,45695.10156,6765800,0.0011,si
03/01/2017,45698.92969,46444.71875,45690.46094,46123.35938,46123.35938,164938800,0.0094,si
04/01/2017,46123.35938,46587.73828,46068.82813,46587.73828,46587.73828,215385900,0.0101,si
05/01/2017,46586.03125,46767.37109,46285.87891,46719.98828,46719.98828,237288300,0.0028,si
06/01/2017,46721.69922,46731.89844,46027.10156,46071.57031,46071.57031,201371200,-0.0139,si
09/01/2017,46072.37891,46153.03125,45314.57813,45553.51172,45553.51172,166659200,-0.0112,si
10/01/2017,45585.48828,45924.51172,45531.03906,45886.26953,45886.26953,214548500,0.0073,si
11/01/2017,45886.17969,46085.78125,45550.10156,45933.64844,45933.64844,171732400,0.001,si
12/01/2017,45935.55078,46265.14844,45805.5,46060.98047,46060.98047,169284400,0.0028,si
13/01/2017,46070.69141,46438.80078,46039.78125,46182.42969,46182.42969,191700300,0.0026,si
16/01/2017,46184.12891,46229.62891,45714.58984,45740.37891,45740.37891,31053900,-0.0096,si
17/01/2017,45721,46159.01172,45720.67188,46002.55859,46002.55859,232426300,0.0057,si
18/01/2017,46006.60156,46390.21875,46006.60156,46360.62891,46360.62891,225709700,0.0078,si
19/01/2017,46360.82813,46423.58984,46059.30859,46265.26172,46265.26172,156992500,-0.0021,si
20/01/2017,46262.53906,46396.21875,46021.57813,46331.60156,46331.60156,183672000,0.0014,si
23/01/2017,46325.07031,47141,46170.87109,47116.23828,47116.23828,152887800,0.0169,si
24/01/2017,47121.17969,48220.03906,47118.14844,48149.60938,48149.60938,312544300,0.0219,si
25/01/2017,48152.62891,48632.51172,47870.87109,48275.82813,48275.82813,216645400,0.0026,si
26/01/2017,48280.46875,48284.30859,47372.48047,47611.44141,47611.44141,188538300,-0.0138,si
27/01/2017,47632.57813,47695.48047,47192.03125,47421.12109,47421.12109,144332700,-0.004,si
30/01/2017,47611.44141,47611.44141,46761.5,47091.82031,47091.82031,157388900,-0.0069,si
31/01/2017,47131.23047,47243.07031,46928.48047,47001.05859,47001.05859,215251100,-0.0019,si
01/02/2017,47001.96875,47225.23047,46780.03125,47009.51172,47009.51172,170788000,0.0002,si
02/02/2017,47019.85156,47111.78125,46909.30859,47095.07031,47095.07031,205641600,0.0018,si
03/02/2017,47097.51172,47228.64844,46801.76953,47225.10156,47225.10156,249033100,0.0028,si
07/02/2017,47228.03906,47258.28906,46614.37891,46728.94922,46728.94922,301439900,-0.0105,si
08/02/2017,46767.21875,46985.23047,46639.21094,46921.71094,46921.71094,209949100,0.0041,si
09/02/2017,46907.01172,47461.60156,46850.08984,47232.17188,47232.17188,221049300,0.0066,si
10/02/2017,47222.94141,48115.98047,47123.03125,47797.03906,47797.03906,185209300,0.012,si
13/02/2017,47798.37891,47904.73047,47391.48047,47661.69141,47661.69141,174042300,-0.0028,si
14/02/2017,47650.23828,47687.12891,47279.42969,47391.23828,47391.23828,176260000,-0.0057,si
15/02/2017,47392.44141,47467.14063,47059.67969,47161.73828,47161.73828,191221800,-0.0048,si
16/02/2017,47165.67969,47444.26953,47121.17969,47293.85156,47293.85156,181649900,0.0028,si
17/02/2017,47303.05078,47386.17188,47005.42188,47164.71094,47164.71094,134640300,-0.0027,si
20/02/2017,47159.16016,47612.28906,47046.39844,47083.80859,47083.80859,32289600,-0.0017,si
21/02/2017,47089.12109,47638.51953,47089.12109,47614.98828,47614.98828,207680600,0.0113,si
22/02/2017,47614.69141,47654.64063,47194.57813,47195.67969,47195.67969,171101300,-0.0088,si
23/02/2017,47197.19141,47482.60938,46842.46094,47206.35938,47206.35938,231075800,0.0002,si
24/02/2017,47215.55859,47215.55859,46587.92969,47047.67188,47047.67188,183014900,-0.0034,si
27/02/2017,47040.94922,47464.25,46859.57031,47349.19922,47349.19922,181160700,0.0064,si
28/02/2017,47352.44922,47378.08984,46692.46875,46856.78906,46856.78906,252313600,-0.0104,si
01/03/2017,46853.67188,47564.35156,46853.67188,47467.94922,47467.94922,103945000,0.0127,si
02/03/2017,47458.69141,47513.89844,46960.25,47288.66016,47288.66016,179056300,-0.0035,si
03/03/2017,47292.30078,47574.46875,47001.98828,47414.57031,47414.57031,117699900,0.0027,si
06/03/2017,47407.28906,47891.32813,46995.60938,47883.58984,47883.58984,144357200,0.0099,si
07/03/2017,47883.98828,47886.23828,47406.28906,47419.16016,47419.16016,170254200,-0.0097,si
08/03/2017,47410.19141,47688.76953,47298.71875,47539.21875,47539.21875,132044700,0.0025,si
09/03/2017,47538.82031,47563.37109,47072.57031,47263.92188,47263.92188,158224100,-0.0058,si
10/03/2017,47262.91016,47481.69141,47026.37109,47102.30859,47102.30859,135301800,-0.0034,si
13/03/2017,47093.30859,47288.75,46965.87891,47101.14063,47101.14063,131668800,0,si
14/03/2017,47095.78125,47181.23047,46597.57813,47087.96875,47087.96875,197609500,-0.0003,si
15/03/2017,47087.76953,47583.60156,46905.53125,47470.30859,47470.30859,177679600,0.0081,si
16/03/2017,47496,48333.60938,47333.78906,48056.55859,48056.55859,234060900,0.0123,si
17/03/2017,48066.82031,48626.12109,47924.89063,48593.44141,48593.44141,462274100,0.0112,si
21/03/2017,48593.64063,49240.08984,48422.83984,48589.05078,48589.05078,249738100,-0.0001,si
22/03/2017,48592.26172,48612.60938,48201.80859,48487.30078,48487.30078,185331900,-0.0021,si
23/03/2017,48481.14844,48898.32031,48437,48676.91016,48676.91016,173728800,0.0039,si
24/03/2017,48675.19141,49105.30859,48595.07813,49083.85156,49083.85156,179849100,0.0084,si
27/03/2017,49082.89063,49312.98828,48743.80859,49312.98828,49312.98828,175804400,0.0047,si
28/03/2017,49310.76953,49523.94141,49194.71875,49339.23828,49339.23828,162489000,0.0005,si
29/03/2017,49335.80859,49335.80859,48941.48047,49036.51953,49036.51953,183677000,-0.0061,si
30/03/2017,49032.08984,49068.48047,48719.62891,48863.30078,48863.30078,141769700,-0.0035,si
31/03/2017,48863.12891,48925.44141,48541.55859,48541.55859,48541.55859,242628600,-0.0066,si
03/04/2017,48549.23047,49008.80859,48461.26953,48819.07031,48819.07031,109546900,0.0057,si
04/04/2017,48799.08984,49342.80078,48791.42969,49342.76953,49342.76953,188628300,0.0107,si
05/04/2017,49339.23828,49560.89844,49118.21094,49207.60938,49207.60938,214897000,-0.0027,si
06/04/2017,49207.76953,49313.73047,48838.85156,49012.42188,49012.42188,132479200,-0.004,si
07/04/2017,49012.21875,49393.25,48887.07813,49343.64063,49343.64063,116844000,0.0068,si
10/04/2017,49339.64844,49590.85156,49163.30859,49540.26172,49540.26172,81926600,0.004,si
11/04/2017,49540.76172,49753.57031,49102.80078,49637.92969,49637.92969,112015500,0.002,si
12/04/2017,49607.28906,49661.07813,48871.89063,48955.82031,48955.82031,126062800,-0.0137,si
17/04/2017,48969.03906,49222.96094,48844.01172,49011.55859,49011.55859,112262300,0.0011,si
18/04/2017,49010.21875,49012.58984,48335.98047,48762.53125,48762.53125,121096300,-0.0051,si
19/04/2017,48765.55078,48975.44141,48727.67969,48873.83984,48873.83984,163694400,0.0023,si
20/04/2017,48882.26953,49145.91016,48741.05078,49144.96094,49144.96094,166674700,0.0055,si
21/04/2017,49131.73828,49131.73828,48727.73828,48967.82813,48967.82813,106781600,-0.0036,si
24/04/2017,48969.69141,49504.58984,48969.69141,49413.26172,49413.26172,123272600,0.0091,si
25/04/2017,49411.33984,49821.46875,49411.33984,49808.05078,49808.05078,226004300,0.008,si
26/04/2017,49807.85156,50147.03906,49130.5,49565.16016,49565.16016,246934400,-0.0049,si
27/04/2017,49552.32031,49649.46875,49184.12109,49440.96094,49440.96094,235220900,-0.0025,si
28/04/2017,49444.98047,49478.26172,49151.89844,49261.32813,49261.32813,136204200,-0.0036,si
02/05/2017,49260.12109,49646.60938,49220.76953,49588.83984,49588.83984,182421900,0.0066,si
03/05/2017,49540.30078,49757.96094,49070.30859,49099.98047,49099.98047,146088900,-0.0099,si
04/05/2017,49098.05859,49312.07031,48867.37109,48998.10938,48998.10938,157693300,-0.0021,si
05/05/2017,48994.67969,49485.73828,48963.87891,49485.67188,49485.67188,150140300,0.01,si
08/05/2017,49491.42188,49582.48828,49346.08984,49505.85938,49505.85938,108643700,0.0004,si
09/05/2017,49503.03906,50026.55859,49503.03906,49939.46875,49939.46875,163963400,0.0088,si
10/05/2017,49941.48828,50154.32813,49850.10156,49930.53906,49930.53906,177816000,-0.0002,si
11/05/2017,49930.73047,49937.07031,49458.05859,49530.53125,49530.53125,183473200,-0.008,si
12/05/2017,49531.87109,49566.94922,49228.53906,49426.07813,49426.07813,156644800,-0.0021,si
15/05/2017,49433.94922,49733.5,49338.73047,49678.96094,49678.96094,161443500,0.0051,si
16/05/2017,49680.10156,49817.30859,49404.62891,49459.62109,49459.62109,224573600,-0.0044,si
17/05/2017,49457.89844,49460.96875,48731.53906,48747.94922,48747.94922,210945200,-0.0144,si
18/05/2017,48759.26172,48759.26172,48146,48322.23828,48322.23828,182504900,-0.0087,si
19/05/2017,48322.23828,49172.64844,48274.62109,49067.46875,49067.46875,201004300,0.0154,si
22/05/2017,49056.73047,49415.89063,48793.23828,48943.46094,48943.46094,160767200,-0.0025,si
23/05/2017,48945.98047,49119.89844,48771.76953,49042.51953,49042.51953,141986200,0.002,si
24/05/2017,49045.14063,49581.98828,49045.14063,49494.39844,49494.39844,153607000,0.0092,si
25/05/2017,49502.26172,49696.98828,49319.91016,49410.92188,49410.92188,132232600,-0.0017,si
26/05/2017,49411.73047,49741.80859,49195.26953,49688.26953,49688.26953,136585500,0.0053,si
29/05/2017,49676.03125,49701.28125,49332.55078,49450.48047,49450.48047,29819000,-0.0045,si
30/05/2017,49452.19922,49634.10938,49089.08984,49277.94922,49277.94922,100187200,-0.0035,si
31/05/2017,49275.62891,49423.41016,48749.96094,48788.44141,48788.44141,326841000,-0.0099,si
01/06/2017,48795.89063,49224.46094,48774.91016,49101.64063,49101.64063,153846600,0.0064,si
02/06/2017,49100.82031,49323.71875,48979.58984,49317.37891,49317.37891,124812800,0.0044,si
05/06/2017,49244.26953,49627.76172,49120.67188,49592.48828,49592.48828,127704500,0.0056,si
06/06/2017,49566.32813,49566.32813,49177.53906,49218.62109,49218.62109,136711500,-0.0075,si
07/06/2017,49194.21875,49352.78125,49030.23828,49274.96875,49274.96875,164520000,0.0011,si
08/06/2017,49302.66016,49327.41016,49018.96094,49087.46094,49087.46094,144318700,-0.0038,si
09/06/2017,49046.85938,49277.32031,48993.26172,49081.73047,49081.73047,151815100,-0.0001,si
12/06/2017,49073.66016,49241.30078,48952.75,49128.76172,49128.76172,133197100,0.001,si
13/06/2017,49183.46875,49203.35938,48978.17188,49026.82813,49026.82813,131764600,-0.0021,si
14/06/2017,49121.19922,49378.69141,49022.53906,49291.03125,49291.03125,164855600,0.0054,si
15/06/2017,49233.21094,49233.85156,48861.25,49139.69922,49139.69922,133082700,-0.0031,si
16/06/2017,49134.10156,49348.76953,48870.10156,49221.03125,49221.03125,593987200,0.0017,si
19/06/2017,49231.60938,49473.67188,48935.14844,49169.57031,49169.57031,191879900,-0.001,si
20/06/2017,49209.62109,49226.76172,48937.66016,49033.05078,49033.05078,143138700,-0.0028,si
21/06/2017,48958.71094,49203.64063,48895.35938,48983.44922,48983.44922,166623100,-0.001,si
22/06/2017,48933.07813,49053,48827.55859,49017.42969,49017.42969,103695200,0.0007,si
23/06/2017,48938.37891,49139.05859,48873.85156,48980.78125,48980.78125,143601700,-0.0007,si
26/06/2017,48806.03906,49267.67969,48770.98047,49165.67188,49165.67188,131662800,0.0038,si
27/06/2017,49179.01172,49207.87109,48944.08984,49087.73828,49087.73828,145364500,-0.0016,si
28/06/2017,49129.55859,49391.37891,49067.78125,49340.10938,49340.10938,137700100,0.0051,si
29/06/2017,49380.5,49428.55078,49001.78125,49198.12109,49198.12109,120393200,-0.0029,si
30/06/2017,49255.07813,49901.51172,49204.76172,49857.48828,49857.48828,155618300,0.0134,si
03/07/2017,49831.53125,50312.01953,49790.53125,50109.16016,50109.16016,79970000,0.005,si
04/07/2017,49999.07031,50236.44141,49925.30859,50041.57813,50041.57813,34976100,-0.0013,si
05/07/2017,50065.51953,50339.62891,50022.14844,50300.80859,50300.80859,145164100,0.0052,si
06/07/2017,50268.94922,50274.91016,49884.17969,50015.67188,50015.67188,172669200,-0.0057,si
07/07/2017,50042.53125,50141.17969,49696.96875,50059.01953,50059.01953,146952700,0.0009,si
10/07/2017,50058.69922,50661.75,49975.73047,50616.80859,50616.80859,240466000,0.0111,si
11/07/2017,50545.51172,50869.10156,50344.78125,50510.23047,50510.23047,235508600,-0.0021,si
12/07/2017,50847.94922,51103.85156,50440.69922,50809.76953,50809.76953,305419100,0.0059,si
13/07/2017,50820.85156,51014.14063,50704.19922,50968.76172,50968.76172,251189500,0.0031,si
14/07/2017,50966.87109,51298.10156,50824.12891,51162.23047,51162.23047,152130500,0.0038,si
17/07/2017,51141.62891,51364.19141,50950.62109,51332.28906,51332.28906,133054500,0.0033,si
18/07/2017,51228.35938,51230.69922,50990.67188,51099.71094,51099.71094,151362300,-0.0045,si
19/07/2017,51172.91016,51363.98828,50890.25,51086.92969,51086.92969,167862000,-0.0003,si
20/07/2017,51163.21094,51264.51172,51082.67969,51144.14063,51144.14063,100472900,0.0011,si
21/07/2017,51180.03906,51641.37891,51165.60938,51564.62109,51564.62109,149084000,0.0082,si
24/07/2017,51526.39063,51743.62109,51205.53906,51665.64844,51665.64844,125005500,0.002,si
25/07/2017,51590.48047,51772.37109,51524.23047,51713.37891,51713.37891,143946000,0.0009,si
26/07/2017,51537.30078,51765.94141,51476.44922,51600.26172,51600.26172,192256600,-0.0022,si
27/07/2017,51545.92188,51660.78125,51172.83984,51257.35938,51257.35938,153929200,-0.0066,si
28/07/2017,51228.42188,51320.51172,50895.53906,51213.60156,51213.60156,165951000,-0.0009,si
31/07/2017,51219.57813,51335.98828,50926.12891,51011.87109,51011.87109,213736100,-0.0039,si
01/08/2017,51282.19141,51432.76953,51141.26953,51195.01172,51195.01172,629598700,0.0036,si
02/08/2017,51153.85938,51484.76953,51105.46875,51200.12891,51200.12891,179747000,0.0001,si
03/08/2017,51198.14063,51343.28125,51088.96875,51293.07031,51293.07031,175285500,0.0018,si
04/08/2017,51240.67188,51415.60938,51181.71094,51328.28906,51328.28906,155322100,0.0007,si
07/08/2017,51300.21875,51572.55078,51300.21875,51389.26953,51389.26953,133153500,0.0012,si
08/08/2017,51331.78906,51722.05859,51305.76953,51328.76172,51328.76172,146993500,-0.0012,si
09/08/2017,51263.01172,51395.03906,51081.05859,51237.5,51237.5,125019700,-0.0018,si
10/08/2017,51235.26953,51248.01172,50618.23047,50906.83984,50906.83984,179396000,-0.0065,si
11/08/2017,50895.92188,50912.76172,50605.87891,50645.10156,50645.10156,199106900,-0.0051,si
14/08/2017,50680.42969,51231.32813,50680.42969,51167.46875,51167.46875,139978700,0.0103,si
15/08/2017,51225.53906,51362.07813,51151.87109,51339.28906,51339.28906,134147000,0.0034,si
16/08/2017,51331.89844,51431.91016,50983.44141,51156.67188,51156.67188,198658100,-0.0036,si
17/08/2017,51176.66016,51203.35938,50889.5,50994.17969,50994.17969,136171100,-0.0032,si
18/08/2017,50930.5,51254.28906,50836.42188,51075.46094,51075.46094,135822600,0.0016,si
21/08/2017,51131.55078,51277.67969,50985.51172,51241.10938,51241.10938,109529300,0.0032,si
22/08/2017,51194.23828,51448.64063,51194.23828,51332.98047,51332.98047,152329200,0.0018,si
23/08/2017,51276.14063,51332.44141,51160.92188,51280.17188,51280.17188,138524100,-0.001,si
24/08/2017,51205.23828,51558.55859,51205.23828,51470.05859,51470.05859,180319600,0.0037,si
25/08/2017,51521.17969,51620.83984,51331.44141,51373.23047,51373.23047,128086300,-0.0019,si
28/08/2017,51429.62109,51588.71875,51025.19922,51266.71875,51266.71875,122653200,-0.0021,si
29/08/2017,51200.62109,51345.89844,51054.57031,51313.66016,51313.66016,141063100,0.0009,si
30/08/2017,51312.89844,51350.07813,51003.92969,51193.51953,51193.51953,199725700,-0.0023,si
31/08/2017,51155.58984,51232.48828,51034.26953,51210.48047,51210.48047,224059000,0.0003,si
01/09/2017,51271.32031,51370.82031,51001.30078,51080.85156,51080.85156,118139900,-0.0025,si
04/09/2017,51015.91016,51041.89063,50771.57813,50825.76953,50825.76953,16093200,-0.005,si
05/09/2017,50947.67188,50969.73828,50257.73828,50301.39063,50301.39063,149343800,-0.0103,si
06/09/2017,50341.85938,50664.66016,50232.91016,50515.60156,50515.60156,177044400,0.0043,si
07/09/2017,50533.53906,50700.96875,50094.94922,50249.12109,50249.12109,149093400,-0.0053,si
08/09/2017,50192.73047,50308.53906,49865.78906,50083.80078,50083.80078,133848000,-0.0033,si
11/09/2017,50135.92188,50443.46875,50133.53906,50359.32031,50359.32031,127838400,0.0055,si
12/09/2017,50385.80078,50699.5,50385.5,50480.96094,50480.96094,140528800,0.0024,si
13/09/2017,50519.92969,50542.44922,50121.64063,50164.87891,50164.87891,194843900,-0.0063,si
14/09/2017,50094.89844,50225.12109,50017.37109,50107.85938,50107.85938,150641300,-0.0011,si
15/09/2017,50058.62109,50134.44141,49779.08984,49921.83984,49921.83984,499430300,-0.0037,si
18/09/2017,49953.14063,50326.55859,49953.14063,50258.42188,50258.42188,144074900,0.0067,si
19/09/2017,50327.32031,50364.82813,50117.71094,50265.46094,50265.46094,99938300,0.0001,si
20/09/2017,50312.78906,50430.37891,50173.51953,50363.94922,50363.94922,116644300,0.002,si
21/09/2017,50385.33984,50636.32813,50156.76172,50545.75,50545.75,134819900,0.0036,si
22/09/2017,50487.92969,50541.5,50282.19141,50313.51172,50313.51172,93499900,-0.0046,si
25/09/2017,50302.12891,50436.07031,50161.28906,50368.17188,50368.17188,120287900,0.0011,si
26/09/2017,50462.57813,50472.37891,50261.26953,50359.46875,50359.46875,155382100,-0.0002,si
27/09/2017,50336.32031,50549.78906,49778.80078,50169.12891,50169.12891,167806500,-0.0038,si
28/09/2017,50063.82813,50228.12891,49920.21094,50137,50137,155395900,-0.0006,si
29/09/2017,50064.82031,50605.60156,50064.82031,50346.05859,50346.05859,149603900,0.0042,si
02/10/2017,50499.17188,50629.16016,50350.87109,50501.16016,50501.16016,123720100,0.0031,si
03/10/2017,50593.53906,50741.48828,50453.76172,50615.28906,50615.28906,123088100,0.0023,si
04/10/2017,50653.53125,50750.30078,50511.03906,50565.28906,50565.28906,114875900,-0.001,si
05/10/2017,50631.35938,50909.48047,50425.08984,50480.92188,50480.92188,144114000,-0.0017,si
06/10/2017,50513.17188,50616.64844,50257.55078,50302.96094,50302.96094,129524300,-0.0035,si
09/10/2017,50584.26953,50584.26953,49980.51172,50071.94141,50071.94141,132773400,-0.0046,si
10/10/2017,50141.12109,50230.44141,49888.39844,49982.94141,49982.94141,175413500,-0.0018,si
11/10/2017,50011.5,50257.64844,49904.87891,50139.67969,50139.67969,207912300,0.0031,si
12/10/2017,50148.62109,50306.07813,49858.26172,49962.78906,49962.78906,216997100,-0.0035,si
13/10/2017,50040.39844,50224.98047,49914.96094,49981.94141,49981.94141,212377900,0.0004,si
16/10/2017,50029.82031,50230.03906,49673.21875,49721.01172,49721.01172,198365500,-0.0052,si
17/10/2017,49760.78906,50208.42188,49544.89063,50140.51953,50140.51953,301873400,0.0084,si
18/10/2017,50112.5,50135.82031,49887.17969,49938.98047,49938.98047,194501600,-0.004,si
19/10/2017,49914.14844,50057.01172,49760.76172,50000.25,50000.25,157806100,0.0012,si
20/10/2017,50207.87109,50582.62109,49896.62891,49988.71094,49988.71094,233690000,-0.0002,si
23/10/2017,50033.55078,50109.71094,49509.55859,49548.12891,49548.12891,144763200,-0.0088,si
24/10/2017,49612.85156,50194.73828,49612.85156,50157.21875,50157.21875,186209300,0.0123,si
25/10/2017,50166.46875,50166.46875,48804.03125,48876.46094,48876.46094,278608900,-0.0255,si
26/10/2017,49004.30078,49388.76172,48954.30078,48986.83984,48986.83984,229442800,0.0023,si
27/10/2017,49011.64063,49327.32031,48829.73828,49209.57813,49209.57813,208165100,0.0045,si
30/10/2017,49250.78906,49252.55078,48779.03906,48855.26953,48855.26953,119903600,-0.0072,si
31/10/2017,48929.26172,48958.83984,48579.67969,48625.53125,48625.53125,164308100,-0.0047,si
01/11/2017,48700.16016,48829.82813,48261.07813,48334.44922,48334.44922,193082500,-0.006,si
03/11/2017,48334.87109,48584.21875,47824.96875,48534.83984,48534.83984,222776400,0.0041,si
06/11/2017,48623.41016,49061.42969,48281.12109,48967.01172,48967.01172,218478100,0.0089,si
07/11/2017,48946.12891,49276.46875,48879.48828,49004.51953,49004.51953,202635000,0.0008,si
08/11/2017,49001.94141,49058.83984,48806.55859,48835.69141,48835.69141,119182000,-0.0034,si
09/11/2017,48731.87891,48927.44922,48633.76953,48713.51172,48713.51172,178080300,-0.0025,si
10/11/2017,48659.32813,48717.35938,47972.78906,48028.30078,48028.30078,201937200,-0.0141,si
13/11/2017,48013.10156,48103.07813,47662.37891,48002.42969,48002.42969,236423700,-0.0005,si
14/11/2017,47999.60938,48044.60156,47659.14063,47873.64844,47873.64844,157546600,-0.0027,si
15/11/2017,47853.82813,47958.12109,47471.12891,47690.80078,47690.80078,167190500,-0.0038,si
16/11/2017,47736.58984,48025.85938,47711.51953,47747.69141,47747.69141,140725300,0.0012,si
17/11/2017,47780.35938,48107.71875,47597.76953,47857.14063,47857.14063,145768900,0.0023,si
21/11/2017,47831.62109,48258.82813,47750.73047,48185.71094,48185.71094,189565500,0.0069,si
22/11/2017,48263.12891,48453.19141,47933.19141,48196.89063,48196.89063,174291000,0.0002,si
23/11/2017,48208.92188,48246.94141,48036.39063,48136.23828,48136.23828,23136100,-0.0013,si
24/11/2017,48199.82031,48210.96094,47662.33984,47941.87891,47941.87891,63562100,-0.004,si
27/11/2017,47874.69922,47887.12109,47221.46875,47275.32031,47275.32031,166142700,-0.0139,si
28/11/2017,47312.30859,47494.19922,47108.76953,47229.16016,47229.16016,191636500,-0.001,si
29/11/2017,47298.30859,47681.89063,46960.89063,47622.92969,47622.92969,208686500,0.0083,si
30/11/2017,47618.32813,47639.87891,47003.07031,47092.44141,47092.44141,361497100,-0.0111,si
01/12/2017,47098.35938,47401.51172,46936.60156,47265.30859,47265.30859,181459100,0.0037,si
04/12/2017,47289.46875,47514.91016,46993.75,47161.32031,47161.32031,144122800,-0.0022,si
05/12/2017,47228.10156,47525.64063,47014.10938,47462.78906,47462.78906,128582500,0.0064,si
06/12/2017,47465.41016,47465.41016,46933.28906,46973.30078,46973.30078,190466400,-0.0103,si
07/12/2017,47016.28125,47276.87109,46949.80078,46987.01172,46987.01172,194477400,0.0003,si
08/12/2017,47012.03125,47632.96094,47012.03125,47572.85938,47572.85938,174013700,0.0125,si
11/12/2017,47407.73047,47843.55078,47407.73047,47699.03906,47699.03906,136680600,0.0027,si
13/12/2017,47831.57813,48316.96875,47826.14844,48276.71875,48276.71875,324446200,0.0121,si
14/12/2017,48297.30078,48537.01953,48091.39844,48222.37891,48222.37891,291390000,-0.0011,si
15/12/2017,48244.5,48360.42188,47930.80859,48081.55078,48081.55078,465940300,-0.0029,si
18/12/2017,48082.82031,48733.57813,48071.01953,48634.53906,48634.53906,251441800,0.0115,si
19/12/2017,48636.51953,48792.23828,48368.89844,48403.03125,48403.03125,227430800,-0.0048,si
20/12/2017,48449.23828,48536.73047,48191.28125,48390.39063,48390.39063,181091900,-0.0003,si
21/12/2017,48418.08984,48767.23828,48402.32031,48503.30859,48503.30859,128519800,0.0023,si
22/12/2017,48429.96875,48590.57031,48232.83984,48387.92969,48387.92969,100387900,-0.0024,si
26/12/2017,48473.30859,48801.28125,48198.17188,48451.32813,48451.32813,67864400,0.0013,si
27/12/2017,48470.87109,48810.87109,48425.71094,48652.55859,48652.55859,66501800,0.0042,si
28/12/2017,48659.42969,48999.5,48640.10938,48861.94141,48861.94141,65258400,0.0043,si
29/12/2017,48880.39063,49388.98047,48874.16016,49354.42188,49354.42188,85909000,0.0101,si
02/01/2018,49376.26172,50083.01953,49328.60156,50033.94922,50033.94922,103387800,0.0138,si
03/01/2018,50093.30859,50093.30859,49735.91016,49782.23047,49782.23047,140912700,-0.005,si
04/01/2018,49800.35938,50128.46875,49704.25,49744.62109,49744.62109,177259000,-0.0008,si
05/01/2018,49929.51953,50079.03125,49712.53906,49887.73828,49887.73828,151467900,0.0029,si
08/01/2018,49916.57031,50233.62109,49891.07031,49995.57031,49995.57031,145968200,0.0022,si
09/01/2018,50002.03125,50162.75,49543.21094,49701.37109,49701.37109,203050800,-0.0059,si
10/01/2018,49666.23047,49741.01953,48722.26953,48785.25,48785.25,173520200,-0.0184,si
